주소,병원구분,병원구분2,응급의료기관코드,코드명,응급실운영여부,위도,경도
서울특별시 강남구 강남대로 506 (논현동),G,한의원,G099,응급의료기관 이외,2,37.507482104390185,127.02349784438383
"서울특별시 강남구 강남대로 528, 8층 (논현동)",C,의원,G099,응급의료기관 이외,2,37.5092956336041,127.022643236224
"서울특별시 중랑구 공릉로 8, 4,5층 401,501호 (묵동, 대길빌딩)",C,의원,G099,응급의료기관 이외,2,37.6115670192576,127.078073728968
"서울특별시 강북구 도봉로 52, 7층 (미아동)",C,의원,G099,응급의료기관 이외,2,37.6137008136,127.0305307919
"서울특별시 강서구 공항대로 261, 발산파크프라자 3층 302,303호 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.55910220931689,126.8366666384261
"서울특별시 관악구 남부순환로 1603, 5층 (신림동)",C,의원,G099,응급의료기관 이외,2,37.4844379432327,126.928803713296
"서울특별시 중구 다산로11길 3, 약수JK빌딩 5층 (신당동)",C,의원,G099,응급의료기관 이외,2,37.5544297915077,127.01003607699647
"서울특별시 서초구 서초대로 2, 이수파이브 5층 (방배동)",C,의원,G099,응급의료기관 이외,2,37.4850946096473,126.982764382885
"서울특별시 강남구 논현로 705, 메드렉스병원 (논현동)",B,병원,G099,응급의료기관 이외,2,37.5148977065,127.0299747055
"서울특별시 관악구 남부순환로 1591, 2층 (신림동)",C,의원,G099,응급의료기관 이외,2,37.4842233548,126.9273755565
"서울특별시 관악구 남부순환로 1715, 2층 (봉천동)",N,치과의원,G099,응급의료기관 이외,2,37.48303795377767,126.94089011689778
"서울특별시 서초구 서초대로 302, 교대역인앤인오피스 1001호 (서초동)",C,의원,G099,응급의료기관 이외,2,37.49398994557906,127.01554633566583
"서울특별시 마포구 양화로 119, 디키즈코리아 B1~6층 (서교동)",E,한방병원,G099,응급의료기관 이외,2,37.55435971256686,126.9197703152032
"서울특별시 중랑구 망우로 233, 메디렌느산부인과 (중화동)",C,의원,G099,응급의료기관 이외,2,37.59485156334375,127.07850670276028
서울특별시 도봉구 마들로 650  (방학동),C,의원,G099,응급의료기관 이외,2,37.66803642066284,127.046591389783
"서울특별시 관악구 양녕로 46, 메카플러스 304호 (봉천동)",C,의원,G099,응급의료기관 이외,2,37.4861404499,126.9472873617
"서울특별시 구로구 고척로 123-1, 2,3층 (개봉동)",C,의원,G099,응급의료기관 이외,2,37.50223264220768,126.84779950256784
"서울특별시 서초구 반포대로 58, 1층 101~122호 (서초동, 서초아트자이)",C,의원,G099,응급의료기관 이외,2,37.4859598096289,127.01165317407
"서울특별시 서초구 남부순환로 2646, 메디셀 플러스 의원빌딩 2,3층 (양재동)",C,의원,G099,응급의료기관 이외,2,37.4850731528819,127.039985167798
"서울특별시 서초구 강남대로 369, 에이플러스에셋타워 20층 (서초동)",C,의원,G099,응급의료기관 이외,2,37.4956598746,127.028216489
"서울특별시 송파구 송파대로28길 27, 102동 211,212호 (가락동, 송파성원쌍떼빌)",C,의원,G099,응급의료기관 이외,2,37.49488500287311,127.12009296353345
"서울특별시 서초구 동작대로 114, 4층 (방배동, 유문빌딩)",C,의원,G099,응급의료기관 이외,2,37.486817679209714,126.98268678087761
"서울특별시 광진구 동일로 178, 2층 (화양동)",C,의원,G099,응급의료기관 이외,2,37.5478154393,127.0678110846
"서울특별시 노원구 노원로 448 (상계동, 메디아이여성병원)",B,병원,G099,응급의료기관 이외,2,37.65647170577447,127.06704849893904
"서울특별시 강동구 양재대로 1478, (길동)",C,의원,G099,응급의료기관 이외,2,37.53769084545503,127.14024169846598
"서울특별시 성동구 장터길 24, 2, 3, 4층 (금호동4가)",C,의원,G099,응급의료기관 이외,2,37.548201056667764,127.01857673989093
"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 3층 311호 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.5596113961056,126.837242277605
서울특별시 강남구 강남대로 276(도곡동),D,요양병원,G099,응급의료기관 이외,2,37.4880433544,127.0328812192
"서울특별시 구로구 경인로 306, 미서빌딩 (개봉동)",C,의원,G099,응급의료기관 이외,2,37.49701526513055,126.8545092484953
"서울특별시 종로구 종로 272, 동대문종합시장 신관 5층 100호 (종로6가)",C,의원,G099,응급의료기관 이외,2,37.5708187075358,127.008091407146
"서울특별시 강남구 압구정로 314, YOHAN빌딩 3층 (신사동)",C,의원,G099,응급의료기관 이외,2,37.5287308923987,127.035797311464
"서울특별시 강남구 논현로 820, 제이씨빌딩 4층 (신사동)",G,한의원,G099,응급의료기관 이외,2,37.5215907192,127.0285203689
"서울특별시 중구 명동7가길 20, 4~5층 (을지로2가)",C,의원,G099,응급의료기관 이외,2,37.5645265108777,126.98330184788
"서울특별시 송파구 삼전로 77, 성원빌딩 2층 (잠실동)",C,의원,G099,응급의료기관 이외,2,37.505620276377925,127.08872771116677
"서울특별시 서초구 효령로 190, 비선빌딩 3층 (서초동)",C,의원,G099,응급의료기관 이외,2,37.4825295056019,127.005063878399
"서울특별시 종로구 새문안로 103, 4층 (신문로1가)",C,의원,G099,응급의료기관 이외,2,37.57051237858673,126.97606582685442
"서울특별시 노원구 공릉로 173, 2층, 지하1층 (공릉동)",C,의원,G099,응급의료기관 이외,2,37.6253113995633,127.07970323656936
서울특별시 강서구 화곡로 206,C,의원,G099,응급의료기관 이외,2,37.54370118030022,126.84362108726742
"서울특별시 양천구 남부순환로 331 (신월동, 메디힐병원)",B,병원,G009,응급실운영신고기관,1,37.53726143022979,126.82784183916537
"서울특별시 강남구 선릉로158길 16, 2층 (청담동)",C,의원,G099,응급의료기관 이외,2,37.525349531085226,127.04129167385547
"서울특별시 양천구 화곡로4길 22, 4층 일부, 5층 (신월동)",N,치과의원,G099,응급의료기관 이외,2,37.5375030094,126.82791822309999
서울특별시 종로구 종로 19,N,치과의원,G099,응급의료기관 이외,2,37.57045964201787,126.97985152918596
"서울특별시 강남구 삼성로 432 2층 (대치동, 이글빌딩)",N,치과의원,G099,응급의료기관 이외,2,37.505423258,127.0577160675
"서울특별시 강남구 논현로 614, ARTISAN 빌 3층 (논현동)",N,치과의원,G099,응급의료기관 이외,2,37.50344901227182,127.02444657684123
"서울특별시 강동구 구천면로 200, 2층 203호 (천호동)",C,의원,G099,응급의료기관 이외,2,37.53980501673259,127.12655100764327
"서울특별시 강동구 양재대로 1477, 삼환빌딩 7층 (길동)",C,의원,G099,응급의료기관 이외,2,37.537770398582,127.139680280513
"서울특별시 서초구 방배로 95, 서경빌딩 5층 (방배동)",C,의원,G099,응급의료기관 이외,2,37.481877786965406,126.99702872268274
"서울특별시 중구 충무로 42, 5층 (초동)",C,의원,G099,응급의료기관 이외,2,37.56486355583701,126.99300047867517
"서울특별시 중구 충무로 42, 4층 (초동)",C,의원,G099,응급의료기관 이외,2,37.5648629251939,126.993001497423
"서울특별시 마포구 양화로 45, 지하2층 (서교동, 메세나폴리스)",C,의원,G099,응급의료기관 이외,2,37.55132407657668,126.91327460840243
"서울특별시 서초구 강남대로 435, 주류성빌딩 11(사용-12층)층 (서초동)",C,의원,G099,응급의료기관 이외,2,37.501178241429166,127.02556317947338
"서울특별시 서초구 서초대로77길 3, 아라타워 지하1층 (서초동)",C,의원,G099,응급의료기관 이외,2,37.4980609129976,127.026504807476
"서울특별시 노원구 노해로 456, 동방빌딩 3층 303호 (상계동)",C,의원,G099,응급의료기관 이외,2,37.6535857542,127.0588005867
"서울특별시 마포구 양화로 165, 상진빌딩 12층 (동교동)",C,의원,G099,응급의료기관 이외,2,37.55720941721661,126.92361977091058
"서울특별시 강남구 강남대로 516, 제아메디컬빌딩 2, 3, 4층 (논현동)",C,의원,G099,응급의료기관 이외,2,37.508269022981,127.023138087086
"서울특별시 강북구 도봉로 52, 7층 (미아동, 와이스퀘어)",C,의원,G099,응급의료기관 이외,2,37.613700813647185,127.03053079187114
"서울특별시 강남구 압구정로29길 21, 현대백화점 컬처파크 지하 1층 (압구정동)",C,의원,G099,응급의료기관 이외,2,37.52867640053002,127.02768135775169
"서울특별시 영등포구 여의대로 108, 파크원 2층 (여의도동)",C,의원,G099,응급의료기관 이외,2,37.5251913154781,126.929112756574
"서울특별시 강동구 천호대로 1005, 현대백화점 3층 (천호동)",C,의원,G099,응급의료기관 이외,2,37.5389750482546,127.124440988259
"서울특별시 강남구 남부순환로377길 3, 신관2층 (도곡동)",C,의원,G099,응급의료기관 이외,2,37.4865801710923,127.045017219232
"서울특별시 양천구 목동동로 233-1, 드림타워 201,202호 (목동)",C,의원,G099,응급의료기관 이외,2,37.5274862615567,126.871566699077
"서울특별시 송파구 문정로 83, 207호 (문정동, 문정래미안 아파트상가)",N,치과의원,G099,응급의료기관 이외,2,37.49082771273968,127.1291378939435
서울특별시 성북구 아리랑로 9 (동소문동6가),C,의원,G099,응급의료기관 이외,2,37.59374222897869,127.0159833975997
"서울특별시 성북구 동소문로 89, 지상4층 (동소문동6가, 보미리즌빌)",C,의원,G099,응급의료기관 이외,2,37.592653050055674,127.01516824746841
"서울특별시 서대문구 연세로 8-1, 4층 (창천동)",C,의원,G099,응급의료기관 이외,2,37.55634170573935,126.93730121307375
"서울특별시 중구 세종대로7길 37, 지하1층 (순화동, 아이엔지센터)",N,치과의원,G099,응급의료기관 이외,2,37.5607520137,126.9724878699
"서울특별시 강남구 도곡로 448, 303호 (대치동, 동서빌딩)",N,치과의원,G099,응급의료기관 이외,2,37.49810978675211,127.05954696723898
"서울특별시 강남구 봉은사로 108, 5층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.50453358040346,127.02559146662152
서울특별시 마포구 토정로 295 3층 (용강동),N,치과의원,G099,응급의료기관 이외,2,37.54119700161272,126.94223506439864
서울특별시 종로구 종로5길 7,N,치과의원,G099,응급의료기관 이외,2,37.57042377634982,126.98082048960572
"서울특별시 송파구 송파대로 438, 4층 (송파동)",C,의원,G099,응급의료기관 이외,2,37.5059258795,127.1070183649
"서울특별시 성북구 동소문로 314, 부영빌딩 4층 (하월곡동)",C,의원,G099,응급의료기관 이외,2,37.60762124610001,127.02931877150002
"서울특별시 성동구 왕십리로 293, 6층 (행당동)",C,의원,G099,응급의료기관 이외,2,37.560284865846896,127.03583752850751
"서울특별시 양천구 목동동로 293, 현대41타워 지하1층 B-01-8~11호 (목동)",C,의원,G099,응급의료기관 이외,2,37.5281783139269,126.875771989415
"서울특별시 강남구 광평로 280, 지하2층 108호 (수서동, 로즈데일오피스텔)",C,의원,G099,응급의료기관 이외,2,37.4873181732,127.1031067143
"서울특별시 강동구 올림픽로 626, 2층 (성내동, 두성빌딩)",C,의원,G099,응급의료기관 이외,2,37.5372288869,127.1232610312
"서울특별시 영등포구 영중로3길 11, 2층 (영등포동4가)",C,의원,G099,응급의료기관 이외,2,37.5163259435554,126.905272479913
"서울특별시 동작구 동작대로 25-1, 3층 (사당동)",C,의원,G099,응급의료기관 이외,2,37.4787263668,126.9809882417
"서울특별시 마포구 월드컵북로2길 57, 5층 501호 (동교동)",C,의원,G099,응급의료기관 이외,2,37.5574939679,126.9233659653
"서울특별시 마포구 마포대로 68, 지하1층 B05,B06(일부)호 (도화동, 마포아크로타워)",C,의원,G099,응급의료기관 이외,2,37.54133032795622,126.9488439747368
"서울특별시 영등포구 선유로 63, EEU동신타워 3층 306호 (문래동6가)",N,치과의원,G099,응급의료기관 이외,2,37.519653547188916,126.88904810723285
서울특별시 종로구 인사동5길 26,N,치과의원,G099,응급의료기관 이외,2,37.572568768960906,126.98487692464803
"서울특별시 서초구 강남대로 423, 한승빌딩 8층 (서초동)",C,의원,G099,응급의료기관 이외,2,37.5003097069231,127.025815300449
"서울특별시 강남구 논현로158길 6, 2~5층 (신사동)",C,의원,G099,응급의료기관 이외,2,37.5219908805106,127.028784549871
"서울특별시 강남구 선릉로131길 12, 로뎀2빌딩 2(일부)층 (논현동)",C,의원,G099,응급의료기관 이외,2,37.5179044983754,127.039854496609
"서울특별시 강북구 도봉로 34, 4,6,7층 (미아동, 트레지오빌딩)",C,의원,G099,응급의료기관 이외,2,37.612058291622716,127.030715036056
"서울특별시 중구 명동9가길 12, 5,6층 (을지로2가)",N,치과의원,G099,응급의료기관 이외,2,37.56515529917182,126.98392327455002
서울특별시 강서구 강서로 43-17 (화곡동),N,치과의원,G099,응급의료기관 이외,2,37.531127402396535,126.84669773080353
서울특별시 서초구 논현로19길 15,N,치과의원,G099,응급의료기관 이외,2,37.47631414776682,127.04470333300979
"서울특별시 강남구 언주로 413, 4층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.49983226512539,127.0435982122166
"서울특별시 용산구 독서당로 70, 현대리버티하우스 305호 (한남동)",C,의원,G099,응급의료기관 이외,2,37.53359879170921,127.00869822897556
서울특별시 동대문구 한천로 49 (답십리동),B,병원,G099,응급의료기관 이외,2,37.56656678260738,127.06162073060955
"서울특별시 강남구 삼성로 314 (대치동, 보양빌딩 5층일부)",C,의원,G099,응급의료기관 이외,2,37.5000590133,127.0606296526
"서울특별시 중구 퇴계로 116-1, 삼영빌딩 5층 (회현동3가)",C,의원,G099,응급의료기관 이외,2,37.5605560006,126.9846390631
"서울특별시 서초구 효령로 279, 3층 (서초동, 삼경빌딩)",C,의원,G099,응급의료기관 이외,2,37.48494392827024,127.01476203792722
"서울특별시 서초구 강남대로 559, CK빌딩(씨케이빌딩) 7층 (잠원동)",C,의원,G099,응급의료기관 이외,2,37.5117750418,127.020540301
"서울특별시 강남구 테헤란로 115, 서림빌딩 6층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.4990612091283,127.029905723263
